Year,Site,Depth,Habitat,Region,Tile,Loc,AGAR,FAVI,PORI,SIDE,Other,UNKS,TotalSto,TotalOct,TotalCor
2018,DC8,Shallow,Nearshore,SEFL,DC84-500-210,Top,0,0,0,0,0,0,0,1,1
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-010,Top,0,0,0,5,0,1,6,0,12
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-010,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-010,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-069,Top,0,0,0,18,0,4,22,0,44
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-069,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-069,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-093,Top,0,0,0,42,0,20,62,0,124
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-093,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-093,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-197,Top,0,0,0,21,0,24,45,0,90
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-197,Bottom,0,0,0,0,0,0,0,1,1
2018,Red Dun,Shallow,Patch,Lower Keys,261-100-197,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-066,Top,0,0,0,60,0,130,190,0,380
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-066,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-066,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-076,Top,0,0,1,0,0,0,1,0,2
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-076,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-076,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-148,Top,0,0,0,17,0,13,30,2,62
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-148,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-148,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-196,Top,0,0,0,5,0,3,8,0,16
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-196,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,261-500-196,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-006,Top,0,0,0,3,0,1,4,0,8
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-006,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-006,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-051,Top,0,0,2,16,0,0,18,1,37
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-051,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-051,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-088,Top,0,0,0,5,0,3,8,0,16
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-088,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-088,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-137,Top,0,0,0,5,0,14,19,0,38
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-137,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-100-137,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-040,Top,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-040,Bottom,0,0,0,3,0,4,7,0,14
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-040,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-069,Top,0,0,1,3,0,1,5,0,10
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-069,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-069,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-115,Top,0,0,0,2,0,1,3,0,6
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-115,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-115,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-219,Top,0,0,0,69,0,18,87,0,174
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-219,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,262-500-219,Side,0,0,0,1,0,0,1,0,2
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-000,Top,0,0,0,4,2,1,7,0,14
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-000,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-000,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-028,Top,0,0,0,0,0,1,1,0,2
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-028,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-028,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-083,Top,0,0,3,81,0,80,164,3,331
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-083,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-083,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-181,Top,0,0,0,110,0,10,120,1,241
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-181,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-100-181,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-015,Top,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-015,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-015,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-118,Top,0,0,0,104,0,42,146,0,292
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-118,Bottom,1,0,0,0,0,0,1,0,2
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-118,Side,1,0,0,0,0,0,1,0,2
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-137,Top,0,0,0,106,0,40,146,0,292
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-137,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-137,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-158,Top,0,0,0,9,0,13,22,0,44
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-158,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,263-500-158,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-025,Top,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-025,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-025,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-069,Top,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-069,Bottom,2,0,2,29,0,10,43,2,88
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-069,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-091,Top,0,0,2,11,0,3,16,0,32
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-091,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-091,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-133,Top,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-133,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-100-133,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-016,Top,0,0,0,72,0,23,95,0,190
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-016,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-016,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-033,Top,0,0,3,128,0,96,227,0,454
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-033,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-033,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-147,Top,0,0,0,4,0,1,5,0,10
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-147,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-147,Side,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-172,Top,0,0,1,50,0,50,101,0,202
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-172,Bottom,0,0,0,0,0,0,0,0,0
2018,Red Dun,Shallow,Patch,Lower Keys,264-500-172,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-012,Top,0,0,0,4,0,1,5,0,10
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-012,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-012,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-058,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-058,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-058,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-136,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-136,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-136,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-163,Top,0,0,0,2,0,1,3,0,6
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-163,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-100-163,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-500-024,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-500-024,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-500-024,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-500-049,Top,0,0,0,0,0,1,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,321-500-049,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-500-049,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-500-212,Top,0,0,0,2,0,0,2,0,4
2018,Porter Patch,Shallow,Patch,Upper Keys,321-500-212,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,321-500-212,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-026,Top,0,0,0,1,0,4,5,0,10
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-026,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-026,Side,0,0,1,0,0,0,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-069,Top,0,0,0,2,0,5,7,0,14
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-069,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-069,Side,0,0,0,0,0,0,0,1,1
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-118,Top,0,0,0,1,0,3,4,0,8
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-118,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-118,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-202,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-202,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-202,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-223,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-223,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-100-223,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-500-059,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-500-059,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-500-059,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-500-070,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-500-070,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-500-070,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-500-091,Top,0,0,0,1,0,0,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,322-500-091,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,322-500-091,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-021,Top,0,0,0,7,0,2,9,0,18
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-021,Bottom,1,0,0,0,0,0,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-021,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-072,Top,0,0,0,0,0,1,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-072,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-072,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-115,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-115,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-115,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-126,Top,0,0,0,1,0,0,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-126,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-126,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-223,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-223,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-100-223,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-500-064,Top,0,0,0,1,0,3,4,0,8
2018,Porter Patch,Shallow,Patch,Upper Keys,323-500-064,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-500-064,Side,0,0,1,0,0,0,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,323-500-144,Top,0,0,0,0,0,3,3,1,7
2018,Porter Patch,Shallow,Patch,Upper Keys,323-500-144,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-500-144,Side,0,0,0,0,0,0,0,1,1
2018,Porter Patch,Shallow,Patch,Upper Keys,323-500-156,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-500-156,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,323-500-156,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-022,Top,0,0,0,1,0,2,3,0,6
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-022,Bottom,0,0,1,0,0,0,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-022,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-046,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-046,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-046,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-095,Top,0,0,0,3,0,4,7,0,14
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-095,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-095,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-199,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-199,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-100-199,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-036,Top,0,0,0,0,0,1,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-036,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-036,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-064,Top,0,1,1,1,0,1,4,0,8
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-064,Bottom,1,0,0,0,0,0,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-064,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-158,Top,0,0,0,3,0,2,5,0,10
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-158,Bottom,1,0,0,0,0,0,1,0,2
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-158,Side,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-209,Top,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-209,Bottom,0,0,0,0,0,0,0,0,0
2018,Porter Patch,Shallow,Patch,Upper Keys,324-500-209,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-100-098,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-100-098,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-100-098,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-100-139,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-100-139,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-100-139,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-100-183,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-100-183,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-100-183,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-012,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-012,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-012,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-033,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-033,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-033,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-104,Top,0,0,0,1,0,6,7,0,14
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-104,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-104,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-180,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-180,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-180,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-221,Top,0,0,0,1,0,0,1,0,2
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-221,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,331-500-221,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-024,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-024,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-024,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-094,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-094,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-094,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-102,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-102,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-102,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-177,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-177,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-100-177,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-500-081,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-500-081,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-500-081,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-500-094,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-500-094,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-500-094,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-500-154,Top,0,0,0,4,0,1,5,0,10
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-500-154,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,332-500-154,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-060,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-060,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-060,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-084,Top,0,0,0,0,0,1,1,0,2
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-084,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-084,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-091,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-091,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-091,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-192,Top,0,0,0,0,0,2,2,0,4
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-192,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-100-192,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-022,Top,0,0,0,1,0,6,7,0,14
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-022,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-022,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-111,Top,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-111,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-111,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-154,Top,0,0,0,7,0,5,12,0,24
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-154,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-154,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-195,Top,0,0,0,1,0,2,3,0,6
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-195,Bottom,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,333-500-195,Side,0,0,0,0,0,0,0,0,0
2018,Admiral Patch,Shallow,Patch,Upper Keys,334-100-035,Top,0,0,0,0,0,2,2,0,4
