Project_Year,Survey_Year,Survey_Month,Survey_Date,Region,Habitat,Site_Name,Station,Quadrat,Stony,Colony_Type,ID,ID_2,Diameter
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-100-176,1,Iso,AAGA,AGAR,25
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-100-176,1,Uns,PAST,PORI,6
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-100-176,1,Juv,SSID,SIDE,6
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-100-176,1,Juv,SSID,SIDE,32
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-057,1,Juv,AAGA,AGAR,35
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-057,1,Juv,PAST,PORI,29
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-057,1,Juv,PAST,PORI,15
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-057,1,Juv,PAST,PORI,11
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-057,1,Juv,SSID,SIDE,31
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-057,1,Juv,SSID,SIDE,8
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-101,1,Juv,AAGA,AGAR,29
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-101,1,Juv,PAST,PORI,28
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-101,1,Juv,PAST,PORI,31
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-101,1,Juv,SSID,SIDE,29
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,AAGA,AGAR,9
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,AAGA,AGAR,22
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,PAST,PORI,1
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,PAST,PORI,5
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,PAST,PORI,22
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,PAST,PORI,14
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,PAST,PORI,8
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,PAST,PORI,19
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,PAST,PORI,14
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-153,1,Juv,SSID,SIDE,10
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-168,1,Juv,PAST,PORI,13
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,613,613-500-168,1,Juv,PAST,PORI,32
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-010,1,Juv,PAST,PORI,10
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-010,1,Juv,PAST,PORI,11
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-010,1,Juv,PAST,PORI,28
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-069,1,Juv,PAST,PORI,6
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-149,1,Juv,SSID,SIDE,25
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-203,1,Juv,AAGA,AGAR,10
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-203,1,Juv,PAST,PORI,29
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-203,1,Juv,PAST,PORI,37
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-203,1,Juv,PAST,PORI,10
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-203,1,Juv,SRAD,SIDE,13
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-100-203,1,Juv,SMIC,SMIC,10
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-018,1,Juv,PAST,PORI,21
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-018,1,Juv,PAST,PORI,17
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-018,1,Juv,PAST,PORI,39
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-075,1,Juv,PAST,PORI,4
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-075,1,Juv,PAST,PORI,17
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-075,1,Juv,PAST,PORI,15
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-075,1,Juv,SSID,SIDE,5
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-075,1,Juv,SSID,SIDE,7
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-075,1,Juv,SSID,SIDE,20
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-107,1,Juv,AAGA,AGAR,11
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-107,1,Iso,AAGA,AGAR,10
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-107,1,Iso,AAGA,AGAR,6
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-107,1,Juv,PAST,PORI,16
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-107,1,Juv,PAST,PORI,11
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-107,1,Juv,PAST,PORI,28
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-107,1,Juv,PAST,PORI,38
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-107,1,Juv,SRAD,SIDE,16
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-107,1,Juv,SSID,SIDE,13
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-189,1,Juv,PAST,PORI,14
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-189,1,Juv,PAST,PORI,22
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-189,1,Juv,PAST,PORI,9
2017,2017,Aug,8/19/2017,LK,OS,Sand Key Shallow,614,614-500-189,1,Juv,PAST,PORI,28
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-007,1,Juv,MCAV,MCAV,10
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-007,1,Juv,SSID,SIDE,8
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-055,1,Juv,PAST,PORI,12
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-055,1,Juv,SSID,SIDE,6
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-055,1,Juv,SSID,SIDE,25
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-106,1,Juv,PAST,PORI,22
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-106,1,Juv,PAST,PORI,17
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-106,1,Juv,SSID,SIDE,14
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Juv,PAST,PORI,2
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Juv,PAST,PORI,26
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,15
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,6
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,2
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,2
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,8
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,11
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,6
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,6
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,3
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,5
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,3
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,4
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,4
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,3
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,6
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-100-197,1,Iso,SSID,SIDE,2
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-011,1,Juv,SMIC,SMIC,23
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-011,1,Juv,UNKS,UNKS,3
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-075,1,Iso,AAGA,AGAR,32
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-075,1,Juv,AAGA,AGAR,35
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-075,1,Juv,AFRA,AGAR,32
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-105,1,Juv,PAST,PORI,9
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-157,1,Iso,AAGA,AGAR,25
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-157,1,Iso,AAGA,AGAR,9
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-157,1,Iso,AAGA,AGAR,19
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,701,701-500-157,1,Juv,PPOR,PORI,10
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-032,1,Juv,AAGA,AGAR,11
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-032,1,Juv,MCAV,MCAV,15
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-032,1,Juv,SMIC,SMIC,12
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-032,1,Juv,SMIC,SMIC,39
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-032,1,Juv,UNKS,UNKS,10
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,AAGA,AGAR,11
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SSID,SIDE,21
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SSID,SIDE,27
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SSID,SIDE,17
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SSID,SIDE,18
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SSID,SIDE,7
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SSID,SIDE,19
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SSID,SIDE,31
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SMIC,SMIC,21
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SMIC,SMIC,5
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-137,1,Juv,SMIC,SMIC,8
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-174,1,Juv,PAST,PORI,8
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-174,1,Juv,PAST,PORI,10
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-206,1,Juv,AAGA,AGAR,10
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-206,1,Juv,MCAV,MCAV,15
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-206,1,Juv,PAST,PORI,25
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-206,1,Juv,PAST,PORI,4
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-100-206,1,Juv,SSID,SIDE,9
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-035,1,Juv,AAGA,AGAR,21
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-035,1,Juv,SRAD,SIDE,18
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-035,1,Juv,SSID,SIDE,11
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-035,1,Juv,SSID,SIDE,23
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-035,1,Juv,SMIC,SMIC,7
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-035,1,Juv,MCAV,MCAV,13
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-077,1,Juv,AAGA,AGAR,32
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-077,1,Juv,AAGA,AGAR,4
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-077,1,Juv,MCAV,MCAV,15
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-077,1,Juv,PAST,PORI,5
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-077,1,Juv,PAST,PORI,3
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-077,1,Juv,SSID,SIDE,22
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-077,1,Juv,UNKS,UNKS,7
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-101,1,Juv,AAGA,AGAR,35
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-101,1,Juv,AAGA,AGAR,20
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-101,1,Juv,SSID,SIDE,31
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-120,1,Juv,AAGA,AGAR,23
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-120,1,Juv,AAGA,AGAR,6
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-120,1,Juv,AAGA,AGAR,29
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-120,1,Juv,PAST,PORI,21
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,702,702-500-120,1,Juv,PAST,PORI,20
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-032,1,Juv,AAGA,AGAR,19
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-032,1,Juv,AAGA,AGAR,22
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-032,1,Juv,AAGA,AGAR,24
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-032,1,Juv,PAST,PORI,30
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-032,1,Juv,PAST,PORI,8
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-032,1,Juv,SMIC,SMIC,25
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-073,1,Juv,AAGA,AGAR,27
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-073,1,Iso,MCAV,MCAV,9
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-073,1,Iso,MCAV,MCAV,6
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-073,1,Juv,PAST,PORI,4
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-073,1,Juv,PAST,PORI,37
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,MCAV,MCAV,11
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,MCAV,MCAV,18
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,PAST,PORI,22
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Iso,PPOR,PORI,33
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Iso,PPOR,PORI,15
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,36
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,15
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,1
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,1
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,2
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,3
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,6
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,5
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,2
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,1
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,2
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SSID,SIDE,2
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-146,1,Juv,SMIC,SMIC,8
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-175,1,Juv,AAGA,AGAR,35
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-175,1,Juv,AAGA,AGAR,27
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-175,1,Juv,AAGA,AGAR,10
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-175,1,Juv,AAGA,AGAR,20
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-175,1,Juv,AAGA,AGAR,10
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-175,1,Juv,PAST,PORI,37
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-175,1,Juv,PAST,PORI,24
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-100-175,1,Juv,SSID,SIDE,27
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-029,1,Juv,AAGA,AGAR,15
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-029,1,Iso,PPOR,PORI,22
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-029,1,Iso,PPOR,PORI,28
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-029,1,Juv,SMIC,SMIC,26
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-029,1,Juv,SMIC,SMIC,4
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-029,1,Juv,UNKS,UNKS,3
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-100,1,Juv,AAGA,AGAR,25
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-100,1,Juv,SSID,SIDE,7
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-123,1,Juv,AAGA,AGAR,23
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-123,1,Juv,MYCE,MUSS,21
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-123,1,Juv,PAST,PORI,10
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-172,1,Juv,AAGA,AGAR,35
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-172,1,Juv,PAST,PORI,29
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-172,1,Iso,SSID,SIDE,6
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,703,703-500-172,1,Iso,SSID,SIDE,11
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-100-009,1,Juv,PAST,PORI,3
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-100-009,1,Juv,PPOR,PORI,14
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-100-009,1,Juv,SMIC,SMIC,26
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-100-111,1,Juv,PAST,PORI,21
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-100-169,1,Juv,AAGA,AGAR,39
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-100-169,1,Juv,AGAR,AGAR,18
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-100-169,1,Juv,PAST,PORI,10
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-100-169,1,Juv,SSID,SIDE,22
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-100-221,1,Juv,SSID,SIDE,7
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-016,1,Juv,AAGA,AGAR,19
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-016,1,Juv,AAGA,AGAR,20
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-135,1,Juv,PAST,PORI,20
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-135,1,Juv,PAST,PORI,4
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-135,1,Juv,PAST,PORI,14
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-135,1,Juv,PAST,PORI,23
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-135,1,Juv,SSID,SIDE,36
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-135,1,Juv,SSID,SIDE,9
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-156,1,Juv,AAGA,AGAR,28
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-172,1,Juv,AAGA,AGAR,30
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-172,1,Juv,AAGA,AGAR,29
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-172,1,Juv,PAST,PORI,8
2017,2017,July,7/15/2017,UK,OD,Carysfort Deep,704,704-500-172,1,Juv,PAST,PORI,18
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-100-024,1,Juv,SMIC,SMIC,27
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-100-061,1,Juv,PAST,PORI,5
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-100-061,1,Juv,SRAD,SIDE,24
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-100-061,1,Juv,SSID,SIDE,33
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-100-138,1,Juv,SSID,SIDE,37
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-100-138,1,Juv,SSID,SIDE,15
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-100-138,1,Juv,SSID,SIDE,27
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-100-186,1,Juv,PAST,PORI,11
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-025,1,Juv,PAST,PORI,39
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-025,1,Juv,PAST,PORI,23
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-064,1,Juv,AGAR,AGAR,17
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-064,1,Juv,PAST,PORI,15
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-064,1,Juv,PAST,PORI,17
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-064,1,Juv,PAST,PORI,13
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-064,1,Juv,PORI,PORI,14
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-114,1,Juv,AGAR,AGAR,7
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-114,1,Juv,MCAV,MCAV,15
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-114,1,Juv,PAST,PORI,12
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-114,1,Juv,SSID,SIDE,31
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,721,721-500-183,0,NA,NA,NA,NA
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-045,1,Juv,AAGA,AGAR,37
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-045,1,Uns,SSID,SIDE,12
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-045,1,Uns,SSID,SIDE,8
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-045,1,Juv,SMIC,SMIC,12
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-076,1,Juv,AAGA,AGAR,18
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-076,1,Juv,AAGA,AGAR,20
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,MCAV,MCAV,4
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,PAST,PORI,18
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,PAST,PORI,3
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,SSID,SIDE,31
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,SSID,SIDE,7
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,SSID,SIDE,8
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,SSID,SIDE,38
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,SSID,SIDE,27
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,SSID,SIDE,5
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-173,1,Juv,SMIC,SMIC,30
2017,2017,July,7/20/2017,UK,OD,Molasses Deep,722,722-100-215,1,Juv,SSID,SIDE,1
