year,region,habitat,site_code,site_name,station,points,percent_cover,group_coarse,group_fine
2018,LK,P,5P6,Red Dun Reef,264,739,0.00541272,Stony coral,Stony_coral
2018,LK,P,5P6,Red Dun Reef,264,739,0.00405954,Stony coral,Stony_coral
2018,LK,P,5P6,Red Dun Reef,264,739,0.044654939,Stony coral,Stony_coral
2018,LK,P,5P6,Red Dun Reef,264,739,0.02165088,Stony coral,Stony_coral
2018,LK,P,5P6,Red Dun Reef,264,739,0.594046008,Substrate,Substratum_turf
2018,LK,P,5P6,Red Dun Reef,264,739,0.0067659,Substrate,CCA
2018,LK,P,5P6,Red Dun Reef,264,739,0.00270636,Substrate,Sand_rubble
2018,LK,P,5P6,Red Dun Reef,264,739,0.0067659,Uknown,Unknown
2018,LK,P,5P1,West Washer Women,361,931,0.006444683,Cyano,Cyanobacteria
2018,LK,P,5P1,West Washer Women,361,931,0.251342642,Macroalgae,Macroalgae
2018,LK,P,5P1,West Washer Women,361,931,0.116004296,Octocoral,Octocoral_arborescent
2018,LK,P,5P1,West Washer Women,361,931,0.049409237,Octocoral,Octocoral_encrusting
2018,LK,P,5P1,West Washer Women,361,931,0.003222342,Octocoral,Octocoral_arborescent
2018,LK,P,5P1,West Washer Women,361,931,0.065520945,Porifera,Sponge_other
2018,LK,P,5P1,West Washer Women,361,931,0.054779807,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.005370569,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.001074114,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.001074114,Stony coral,Millepora
2018,LK,P,5P1,West Washer Women,361,931,0.04189044,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.010741139,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.024704619,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.006444683,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.002148228,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.053705693,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.001074114,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.012889366,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.003222342,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,361,931,0.266380236,Substrate,Substratum_turf
2018,LK,P,5P1,West Washer Women,361,931,0.020408163,Substrate,CCA
2018,LK,P,5P1,West Washer Women,361,931,0.001074114,Substrate,Sand_rubble
2018,LK,P,5P1,West Washer Women,361,931,0.001074114,Uknown,Unknown
2018,LK,P,5P1,West Washer Women,362,977,0.013306039,Cyano,Cyanobacteria
2018,LK,P,5P1,West Washer Women,362,977,0.132036847,Macroalgae,Macroalgae
2018,LK,P,5P1,West Washer Women,362,977,0.092118731,Octocoral,Octocoral_arborescent
2018,LK,P,5P1,West Washer Women,362,977,0.046059365,Octocoral,Octocoral_encrusting
2018,LK,P,5P1,West Washer Women,362,977,0.006141249,Octocoral,Octocoral_arborescent
2018,LK,P,5P1,West Washer Women,362,977,0.051177073,Porifera,Sponge_other
2018,LK,P,5P1,West Washer Women,362,977,0.039918117,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,362,977,0.001023541,Stony coral,Millepora
2018,LK,P,5P1,West Washer Women,362,977,0.017400205,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,362,977,0.004094166,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,362,977,0.021494371,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,362,977,0.004094166,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,362,977,0.088024565,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,362,977,0.020470829,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,362,977,0.398157625,Substrate,Substratum_turf
2018,LK,P,5P1,West Washer Women,362,977,0.00716479,Substrate,CCA
2018,LK,P,5P1,West Washer Women,362,977,0.052200614,Substrate,Sand_rubble
2018,LK,P,5P1,West Washer Women,362,977,0.005117707,Uknown,Unknown
2018,LK,P,5P1,West Washer Women,363,1001,0.003996004,Cyano,Cyanobacteria
2018,LK,P,5P1,West Washer Women,363,1001,0.035964036,Macroalgae,Macroalgae
2018,LK,P,5P1,West Washer Women,363,1001,0.086913087,Octocoral,Octocoral_arborescent
2018,LK,P,5P1,West Washer Women,363,1001,0.034965035,Octocoral,Octocoral_encrusting
2018,LK,P,5P1,West Washer Women,363,1001,0.012987013,Octocoral,Octocoral_arborescent
2018,LK,P,5P1,West Washer Women,363,1001,0.000999001,Others,Cnidaria_other
2018,LK,P,5P1,West Washer Women,363,1001,0.000999001,Others,Other
2018,LK,P,5P1,West Washer Women,363,1001,0.036963037,Porifera,Sponge_other
2018,LK,P,5P1,West Washer Women,363,1001,0.071928072,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,363,1001,0.000999001,Stony coral,Millepora
2018,LK,P,5P1,West Washer Women,363,1001,0.10989011,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,363,1001,0.000999001,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,363,1001,0.001998002,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,363,1001,0.023976024,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,363,1001,0.018981019,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,363,1001,0.002997003,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,363,1001,0.063936064,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,363,1001,0.024975025,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,363,1001,0.415584416,Substrate,Substratum_turf
2018,LK,P,5P1,West Washer Women,363,1001,0.003996004,Substrate,CCA
2018,LK,P,5P1,West Washer Women,363,1001,0.040959041,Substrate,Sand_rubble
2018,LK,P,5P1,West Washer Women,363,1001,0.004995005,Uknown,Unknown
2018,LK,P,5P1,West Washer Women,364,857,0.008168028,Cyano,Cyanobacteria
2018,LK,P,5P1,West Washer Women,364,857,0.047841307,Macroalgae,Macroalgae
2018,LK,P,5P1,West Washer Women,364,857,0.08168028,Octocoral,Octocoral_arborescent
2018,LK,P,5P1,West Washer Women,364,857,0.037339557,Octocoral,Octocoral_encrusting
2018,LK,P,5P1,West Washer Women,364,857,0.001166861,Octocoral,Octocoral_arborescent
2018,LK,P,5P1,West Washer Women,364,857,0.004667445,Others,Cnidaria_other
2018,LK,P,5P1,West Washer Women,364,857,0.050175029,Porifera,Sponge_other
2018,LK,P,5P1,West Washer Women,364,857,0.093348891,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,364,857,0.166861144,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,364,857,0.001166861,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,364,857,0.008168028,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,364,857,0.012835473,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,364,857,0.035005834,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,364,857,0.011668611,Stony coral,Stony_coral
2018,LK,P,5P1,West Washer Women,364,857,0.382730455,Substrate,Substratum_turf
2018,LK,P,5P1,West Washer Women,364,857,0.046674446,Substrate,CCA
2018,LK,P,5P1,West Washer Women,364,857,0.007001167,Substrate,Sand_rubble
2018,LK,P,5P1,West Washer Women,364,857,0.003500583,Uknown,Unknown
2018,LK,P,5P2,Western Head,371,902,0.006651885,Cyano,Cyanobacteria
2018,LK,P,5P2,Western Head,371,902,0.025498891,Macroalgae,Macroalgae
2018,LK,P,5P2,Western Head,371,902,0.001108647,Octocoral,Octocoral_arborescent
2018,LK,P,5P2,Western Head,371,902,0.00443459,Octocoral,Octocoral_encrusting
2018,LK,P,5P2,Western Head,371,902,0.003325942,Others,Other
2018,LK,P,5P2,Western Head,371,902,0.013303769,Others,Tunicates
2018,LK,P,5P2,Western Head,371,902,0.157427938,Porifera,Sponge_other
2018,LK,P,5P2,Western Head,371,902,0.001108647,Porifera,Sponge_Xestospongia
2018,LK,P,5P2,Western Head,371,902,0.002217295,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,371,902,0.001108647,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,371,902,0.115299335,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,371,902,0.00443459,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,371,902,0.001108647,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,371,902,0.001108647,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,371,902,0.001108647,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,371,902,0.093126386,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,371,902,0.024390244,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,371,902,0.501108647,Substrate,Substratum_turf
2018,LK,P,5P2,Western Head,371,902,0.001108647,Substrate,CCA
2018,LK,P,5P2,Western Head,371,902,0.032150776,Substrate,Sand_rubble
2018,LK,P,5P2,Western Head,371,902,0.00886918,Uknown,Unknown
2018,LK,P,5P2,Western Head,372,1064,0.022556391,Cyano,Cyanobacteria
2018,LK,P,5P2,Western Head,372,1064,0.009398496,Octocoral,Octocoral_encrusting
2018,LK,P,5P2,Western Head,372,1064,0.004699248,Octocoral,Octocoral_arborescent
2018,LK,P,5P2,Western Head,372,1064,0.002819549,Others,Cnidaria_other
2018,LK,P,5P2,Western Head,372,1064,0.015037594,Others,Tunicates
2018,LK,P,5P2,Western Head,372,1064,0.00093985,Others,Cnidaria_other
2018,LK,P,5P2,Western Head,372,1064,0.172932331,Porifera,Sponge_other
2018,LK,P,5P2,Western Head,372,1064,0.002819549,Porifera,Sponge_Xestospongia
2018,LK,P,5P2,Western Head,372,1064,0.037593985,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,372,1064,0.089285714,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,372,1064,0.015977444,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,372,1064,0.00093985,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,372,1064,0.001879699,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,372,1064,0.029135338,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,372,1064,0.011278195,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,372,1064,0.414473684,Substrate,Substratum_turf
2018,LK,P,5P2,Western Head,372,1064,0.132518797,Substrate,Sand_rubble
2018,LK,P,5P2,Western Head,372,1064,0.035714286,Uknown,Unknown
2018,LK,P,5P2,Western Head,373,950,0.001052632,Cyano,Cyanobacteria
2018,LK,P,5P2,Western Head,373,950,0.003157895,Octocoral,Octocoral_encrusting
2018,LK,P,5P2,Western Head,373,950,0.105263158,Porifera,Sponge_other
2018,LK,P,5P2,Western Head,373,950,0.002105263,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,373,950,0.194736842,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,373,950,0.001052632,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,373,950,0.003157895,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,373,950,0.003157895,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,373,950,0.001052632,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,373,950,0.050526316,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,373,950,0.004210526,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,373,950,0.424210526,Substrate,Substratum_turf
2018,LK,P,5P2,Western Head,373,950,0.127368421,Substrate,Sand_rubble
2018,LK,P,5P2,Western Head,373,950,0.077894737,Uknown,Unknown
2018,LK,P,5P2,Western Head,373,950,0.001052632,Zoanthidea,Palythoa
2018,LK,P,5P2,Western Head,374,985,0.005076142,Cyano,Cyanobacteria
2018,LK,P,5P2,Western Head,374,985,0.156345178,Macroalgae,Macroalgae
2018,LK,P,5P2,Western Head,374,985,0.001015228,Octocoral,Octocoral_arborescent
2018,LK,P,5P2,Western Head,374,985,0.033502538,Octocoral,Octocoral_encrusting
2018,LK,P,5P2,Western Head,374,985,0.002030457,Others,Cnidaria_other
2018,LK,P,5P2,Western Head,374,985,0.001015228,Others,Other
2018,LK,P,5P2,Western Head,374,985,0.017258883,Others,Tunicates
2018,LK,P,5P2,Western Head,374,985,0.12284264,Porifera,Sponge_other
2018,LK,P,5P2,Western Head,374,985,0.002030457,Porifera,Sponge_Xestospongia
2018,LK,P,5P2,Western Head,374,985,0.002030457,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.003045685,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.002030457,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.096446701,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.004060914,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.001015228,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.002030457,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.008121827,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.001015228,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.025380711,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.011167513,Stony coral,Stony_coral
2018,LK,P,5P2,Western Head,374,985,0.494416244,Substrate,Substratum_turf
2018,LK,P,5P2,Western Head,374,985,0.003045685,Substrate,CCA
2018,LK,P,5P2,Western Head,374,985,0.003045685,Substrate,Sand_rubble
2018,LK,P,5P2,Western Head,374,985,0.002030457,Uknown,Unknown
2018,LK,P,5P3,Cliff Green,381,996,0.019076305,Cyano,Cyanobacteria
2018,LK,P,5P3,Cliff Green,381,996,0.001004016,Macroalgae,Macroalgae
2018,LK,P,5P3,Cliff Green,381,996,0.006024096,Macroalgae,Macroalgae
2018,LK,P,5P3,Cliff Green,381,996,0.194779116,Octocoral,Octocoral_arborescent
2018,LK,P,5P3,Cliff Green,381,996,0.021084337,Octocoral,Octocoral_encrusting
2018,LK,P,5P3,Cliff Green,381,996,0.03313253,Octocoral,Octocoral_arborescent
2018,LK,P,5P3,Cliff Green,381,996,0.001004016,Others,Other
2018,LK,P,5P3,Cliff Green,381,996,0.001004016,Others,Tunicates
2018,LK,P,5P3,Cliff Green,381,996,0.080321285,Porifera,Sponge_other
2018,LK,P,5P3,Cliff Green,381,996,0.010040161,Porifera,Sponge_Xestospongia
2018,LK,P,5P3,Cliff Green,381,996,0.020080321,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,381,996,0.002008032,Stony coral,Millepora
2018,LK,P,5P3,Cliff Green,381,996,0.014056225,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,381,996,0.001004016,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,381,996,0.021084337,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,381,996,0.002008032,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,381,996,0.003012048,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,381,996,0.03815261,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,381,996,0.014056225,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,381,996,0.50502008,Substrate,Substratum_turf
2018,LK,P,5P3,Cliff Green,381,996,0.009036145,Substrate,Sand_rubble
2018,LK,P,5P3,Cliff Green,381,996,0.003012048,Uknown,Unknown
2018,LK,P,5P3,Cliff Green,382,882,0.015873016,Cyano,Cyanobacteria
2018,LK,P,5P3,Cliff Green,382,882,0.232426304,Macroalgae,Macroalgae
2018,LK,P,5P3,Cliff Green,382,882,0.145124717,Octocoral,Octocoral_arborescent
2018,LK,P,5P3,Cliff Green,382,882,0.038548753,Octocoral,Octocoral_encrusting
2018,LK,P,5P3,Cliff Green,382,882,0.023809524,Octocoral,Octocoral_arborescent
2018,LK,P,5P3,Cliff Green,382,882,0.001133787,Others,Tunicates
2018,LK,P,5P3,Cliff Green,382,882,0.092970522,Porifera,Sponge_other
2018,LK,P,5P3,Cliff Green,382,882,0.004535147,Porifera,Sponge_Xestospongia
2018,LK,P,5P3,Cliff Green,382,882,0.012471655,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,382,882,0.003401361,Stony coral,Millepora
2018,LK,P,5P3,Cliff Green,382,882,0.078231293,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,382,882,0.007936508,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,382,882,0.009070295,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,382,882,0.009070295,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,382,882,0.0430839,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,382,882,0.015873016,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,382,882,0.261904762,Substrate,Substratum_turf
2018,LK,P,5P3,Cliff Green,382,882,0.004535147,Substrate,CCA
2018,LK,P,5P3,Cliff Green,383,846,0.020094563,Cyano,Cyanobacteria
2018,LK,P,5P3,Cliff Green,383,846,0.193853428,Octocoral,Octocoral_arborescent
2018,LK,P,5P3,Cliff Green,383,846,0.028368794,Octocoral,Octocoral_encrusting
2018,LK,P,5P3,Cliff Green,383,846,0.01891253,Octocoral,Octocoral_arborescent
2018,LK,P,5P3,Cliff Green,383,846,0.001182033,Others,Cnidaria_other
2018,LK,P,5P3,Cliff Green,383,846,0.089834515,Porifera,Sponge_other
2018,LK,P,5P3,Cliff Green,383,846,0.023640662,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,383,846,0.001182033,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,383,846,0.004728132,Stony coral,Millepora
2018,LK,P,5P3,Cliff Green,383,846,0.095744681,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,383,846,0.001182033,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,383,846,0.001182033,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,383,846,0.001182033,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,383,846,0.002364066,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,383,846,0.050827423,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,383,846,0.014184397,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,383,846,0.432624113,Substrate,Substratum_turf
2018,LK,P,5P3,Cliff Green,383,846,0.003546099,Substrate,CCA
2018,LK,P,5P3,Cliff Green,383,846,0.009456265,Substrate,Sand_rubble
2018,LK,P,5P3,Cliff Green,383,846,0.005910165,Uknown,Unknown
2018,LK,P,5P3,Cliff Green,384,881,0.010215664,Cyano,Cyanobacteria
2018,LK,P,5P3,Cliff Green,384,881,0.028376844,Macroalgae,Macroalgae
2018,LK,P,5P3,Cliff Green,384,881,0.088535755,Octocoral,Octocoral_arborescent
2018,LK,P,5P3,Cliff Green,384,881,0.029511918,Octocoral,Octocoral_encrusting
2018,LK,P,5P3,Cliff Green,384,881,0.031782066,Octocoral,Octocoral_arborescent
2018,LK,P,5P3,Cliff Green,384,881,0.001135074,Others,Other
2018,LK,P,5P3,Cliff Green,384,881,0.076049943,Porifera,Sponge_other
2018,LK,P,5P3,Cliff Green,384,881,0.004540295,Porifera,Sponge_Xestospongia
2018,LK,P,5P3,Cliff Green,384,881,0.015891033,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,384,881,0.002270148,Stony coral,Millepora
2018,LK,P,5P3,Cliff Green,384,881,0.054483541,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,384,881,0.002270148,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,384,881,0.002270148,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,384,881,0.00908059,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,384,881,0.002270148,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,384,881,0.001135074,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,384,881,0.074914869,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,384,881,0.022701476,Stony coral,Stony_coral
2018,LK,P,5P3,Cliff Green,384,881,0.522133939,Substrate,Substratum_turf
2018,LK,P,5P3,Cliff Green,384,881,0.003405221,Substrate,CCA
2018,LK,P,5P3,Cliff Green,384,881,0.017026107,Uknown,Unknown
2018,LK,P,5P4,Jaap Reef,401,929,0.005382131,Cyano,Cyanobacteria
2018,LK,P,5P4,Jaap Reef,401,929,0.076426265,Macroalgae,Macroalgae
2018,LK,P,5P4,Jaap Reef,401,929,0.030139935,Macroalgae,Macroalgae
2018,LK,P,5P4,Jaap Reef,401,929,0.001076426,Octocoral,Octocoral_encrusting
2018,LK,P,5P4,Jaap Reef,401,929,0.004305705,Octocoral,Octocoral_arborescent
2018,LK,P,5P4,Jaap Reef,401,929,0.029063509,Porifera,Sponge_other
2018,LK,P,5P4,Jaap Reef,401,929,0.09795479,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,401,929,0.414424112,Substrate,Substratum_turf
2018,LK,P,5P4,Jaap Reef,401,929,0.231431647,Substrate,CCA
2018,LK,P,5P4,Jaap Reef,401,929,0.093649085,Substrate,Sand_rubble
2018,LK,P,5P4,Jaap Reef,401,929,0.016146394,Uknown,Unknown
2018,LK,P,5P4,Jaap Reef,402,940,0.00106383,Cyano,Cyanobacteria
2018,LK,P,5P4,Jaap Reef,402,940,0.021276596,Macroalgae,Macroalgae
2018,LK,P,5P4,Jaap Reef,402,940,0.031914894,Macroalgae,Macroalgae
2018,LK,P,5P4,Jaap Reef,402,940,0.00212766,Octocoral,Octocoral_arborescent
2018,LK,P,5P4,Jaap Reef,402,940,0.00106383,Octocoral,Octocoral_arborescent
2018,LK,P,5P4,Jaap Reef,402,940,0.019148936,Porifera,Sponge_other
2018,LK,P,5P4,Jaap Reef,402,940,0.156382979,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,402,940,0.014893617,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,402,940,0.00106383,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,402,940,0.541489362,Substrate,Substratum_turf
2018,LK,P,5P4,Jaap Reef,402,940,0.059574468,Substrate,CCA
2018,LK,P,5P4,Jaap Reef,402,940,0.146808511,Substrate,Sand_rubble
2018,LK,P,5P4,Jaap Reef,402,940,0.003191489,Uknown,Unknown
2018,LK,P,5P4,Jaap Reef,403,941,0.001062699,Cyano,Cyanobacteria
2018,LK,P,5P4,Jaap Reef,403,941,0.001062699,Macroalgae,Macroalgae
2018,LK,P,5P4,Jaap Reef,403,941,0.017003188,Macroalgae,Macroalgae
2018,LK,P,5P4,Jaap Reef,403,941,0.093517535,Macroalgae,Macroalgae
2018,LK,P,5P4,Jaap Reef,403,941,0.003188098,Octocoral,Octocoral_arborescent
2018,LK,P,5P4,Jaap Reef,403,941,0.02869288,Porifera,Sponge_other
2018,LK,P,5P4,Jaap Reef,403,941,0.003188098,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,403,941,0.11370882,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,403,941,0.023379384,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,403,941,0.018065887,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,403,941,0.002125399,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,403,941,0.521785335,Substrate,Substratum_turf
2018,LK,P,5P4,Jaap Reef,403,941,0.010626993,Substrate,CCA
2018,LK,P,5P4,Jaap Reef,403,941,0.162592986,Substrate,Sand_rubble
2018,LK,P,5P4,Jaap Reef,404,854,0.00234192,Cyano,Cyanobacteria
2018,LK,P,5P4,Jaap Reef,404,854,0.079625293,Macroalgae,Macroalgae
2018,LK,P,5P4,Jaap Reef,404,854,0.074941452,Macroalgae,Macroalgae
2018,LK,P,5P4,Jaap Reef,404,854,0.00234192,Octocoral,Octocoral_encrusting
2018,LK,P,5P4,Jaap Reef,404,854,0.00117096,Others,Other
2018,LK,P,5P4,Jaap Reef,404,854,0.028103044,Porifera,Sponge_other
2018,LK,P,5P4,Jaap Reef,404,854,0.00234192,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,404,854,0.003512881,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,404,854,0.110070258,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,404,854,0.00117096,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,404,854,0.00117096,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,404,854,0.004683841,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,404,854,0.003512881,Stony coral,Stony_coral
2018,LK,P,5P4,Jaap Reef,404,854,0.470725995,Substrate,Substratum_turf
2018,LK,P,5P4,Jaap Reef,404,854,0.076112412,Substrate,CCA
2018,LK,P,5P4,Jaap Reef,404,854,0.135831382,Substrate,Sand_rubble
2018,LK,P,5P4,Jaap Reef,404,854,0.00234192,Uknown,Unknown
2018,MK,OD,7D1,Alligator Deep,741,844,0.002369668,Cyano,Cyanobacteria
2018,MK,OD,7D1,Alligator Deep,741,844,0.015402844,Macroalgae,Macroalgae
2018,MK,OD,7D1,Alligator Deep,741,844,0.001184834,Macroalgae,Macroalgae
2018,MK,OD,7D1,Alligator Deep,741,844,0.018957346,Macroalgae,Macroalgae
2018,MK,OD,7D1,Alligator Deep,741,844,0.059241706,Octocoral,Octocoral_arborescent
2018,MK,OD,7D1,Alligator Deep,741,844,0.007109005,Porifera,Sponge_other
2018,MK,OD,7D1,Alligator Deep,741,844,0.002369668,Porifera,Sponge_Xestospongia
2018,MK,OD,7D1,Alligator Deep,741,844,0.005924171,Stony coral,Millepora
2018,MK,OD,7D1,Alligator Deep,741,844,0.002369668,Stony coral,Stony_coral
2018,MK,OD,7D1,Alligator Deep,741,844,0.873222749,Substrate,Substratum_turf
2018,MK,OD,7D1,Alligator Deep,741,844,0.002369668,Substrate,CCA
2018,MK,OD,7D1,Alligator Deep,741,844,0.009478673,Substrate,Sand_rubble
2018,MK,OD,7D1,Alligator Deep,742,864,0.001157407,Cyano,Cyanobacteria
2018,MK,OD,7D1,Alligator Deep,742,864,0.074074074,Macroalgae,Macroalgae
2018,MK,OD,7D1,Alligator Deep,742,864,0.075231481,Macroalgae,Macroalgae
2018,MK,OD,7D1,Alligator Deep,742,864,0.034722222,Octocoral,Octocoral_arborescent
2018,MK,OD,7D1,Alligator Deep,742,864,0.00462963,Octocoral,Octocoral_arborescent
2018,MK,OD,7D1,Alligator Deep,742,864,0.002314815,Porifera,Sponge_other
2018,MK,OD,7D1,Alligator Deep,742,864,0.002314815,Stony coral,Millepora
2018,MK,OD,7D1,Alligator Deep,742,864,0.753472222,Substrate,Substratum_turf
2018,MK,OD,7D1,Alligator Deep,742,864,0.052083333,Substrate,Sand_rubble
2018,MK,OD,7D1,Alligator Deep,743,954,0.001048218,Cyano,Cyanobacteria
2018,MK,OD,7D1,Alligator Deep,743,954,0.0639413,Macroalgae,Macroalgae
2018,MK,OD,7D1,Alligator Deep,743,954,0.002096436,Macroalgae,Macroalgae
2018,MK,OD,7D1,Alligator Deep,743,954,0.001048218,Macroalgae,Macroalgae
2018,MK,OD,7D1,Alligator Deep,743,954,0.009433962,Macroalgae,Macroalgae
2018,MK,OD,7D1,Alligator Deep,743,954,0.025157233,Octocoral,Octocoral_arborescent
2018,MK,OD,7D1,Alligator Deep,743,954,0.019916143,Porifera,Sponge_other
