year,region,habitat,site_code,site_name,station,points,percent_cover,id,group_coarse,group_fine
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Porites astreoides,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Astrangia solitaria,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Madracis decactis complex,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Seagrass,Seagrass,Seagrass
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Oculina robusta,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Balanophyllia floiridana,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Acropora prolifera,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,873,901,0.597114317,Bare Substrate,Substrate,Substratum_turf
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Unconsolidated Substrate,Substrate,Sand_rubble
2020,BC,Nearshore,BC1,Broward County 1,873,901,0.003329634,Crustose Coralline Algae,Substrate,CCA
2020,BC,Nearshore,BC1,Broward County 1,873,901,0.139844617,Other Macroalgae,Macroalgae,Macroalgae
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Halimeda sp.,Macroalgae,Macroalgae
2020,BC,Nearshore,BC1,Broward County 1,873,901,0.015538291,Dictyota sp.,Macroalgae,Macroalgae
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Lobophora sp.,Macroalgae,Macroalgae
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Other biota 1,Others,Other
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Hydroids,Others,Cnidaria_other
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Tunicates,Others,Tunicates
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Zoanthids,Others,Cnidaria_other
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Corallimorphs,Others,Cnidaria_other
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Polychaetes,Others,Other
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Anemone,Others,Cnidaria_other
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Unidentified Biota,Others,Unknown
2020,BC,Nearshore,BC1,Broward County 1,873,901,0.016648169,Other Sponge,Porifera,Sponge_other
2020,BC,Nearshore,BC1,Broward County 1,873,901,0.008879023,Xestospongia muta,Porifera,Sponge_Xestospongia
2020,BC,Nearshore,BC1,Broward County 1,873,901,0.04772475,Branching Octocoral,Octocoral,Octocoral_arborescent
2020,BC,Nearshore,BC1,Broward County 1,873,901,0.029966704,Encrusting Octocoral,Octocoral,Octocoral_encrusting
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Gorgonia ventalina,Octocoral,Octocoral_arborescent
2020,BC,Nearshore,BC1,Broward County 1,873,901,0.035516093,Palythoa caribaeorum,Zoanthidea,Palythoa
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Cyano on organism,Cyanobacteria,Cyanobacteria
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Cyano on substrate,Cyanobacteria,Cyanobacteria
2020,BC,Nearshore,BC1,Broward County 1,873,901,0,Lyngbia sp.,Cyanobacteria,Cyanobacteria
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Acropora palmata,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Acropora cervicornis,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Mycetophyllia ferox,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Mycetophyllia aliciae,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Solenastrea hyades,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Undaria agaricites complex,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Agaricia lamarcki,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Agaricia fragilis,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Helioseris cucullata,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Colpophyllia natans,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Scolymia sp.,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Scolymia sp.,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Mussa angulosa,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Orbicella annularis complex,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.030735456,Montastraea cavernosa,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Dendrogyra cylindrus,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Manicina areolata,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Favia fragum,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Siderastrea radians,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Siderastrea siderea,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Dichocoenia stokesii,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Stephanocoenia intersepta,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Pseudodiploria strigosa,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Pseudodiploria clivosa,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Diploria labyrinthiformis,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Isophyllia sinuosa,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Isophyllia rigida,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Porites porites complex,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Porites astreoides,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Madracis decactis complex,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Millepora alcicornis,StonyCoral,Millepora
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Millepora complanata,StonyCoral,Millepora
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Eusmilia fastigiata,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Oculina diffusa,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Cladocora arbuscula,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Meandrina meandrites,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Solenastrea bournoni,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Madracis aurentenra,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Scleractinia,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Phyllangia americana,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Astrangia poculata,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Porites astreoides,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Astrangia solitaria,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Madracis decactis complex,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Seagrass,Seagrass,Seagrass
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Oculina robusta,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Balanophyllia floiridana,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Acropora prolifera,StonyCoral,Stony_coral
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.658616905,Bare Substrate,Substrate,Substratum_turf
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Unconsolidated Substrate,Substrate,Sand_rubble
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.025246981,Crustose Coralline Algae,Substrate,CCA
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.080131723,Other Macroalgae,Macroalgae,Macroalgae
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Halimeda sp.,Macroalgae,Macroalgae
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.064763996,Dictyota sp.,Macroalgae,Macroalgae
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Lobophora sp.,Macroalgae,Macroalgae
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Other biota 1,Others,Other
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Hydroids,Others,Cnidaria_other
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Tunicates,Others,Tunicates
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Zoanthids,Others,Cnidaria_other
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Corallimorphs,Others,Cnidaria_other
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Polychaetes,Others,Other
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Anemone,Others,Cnidaria_other
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Unidentified Biota,Others,Unknown
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.025246981,Other Sponge,Porifera,Sponge_other
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Xestospongia muta,Porifera,Sponge_Xestospongia
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.072447859,Branching Octocoral,Octocoral,Octocoral_arborescent
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.030735456,Encrusting Octocoral,Octocoral,Octocoral_encrusting
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.007683864,Gorgonia ventalina,Octocoral,Octocoral_arborescent
2020,BC,Nearshore,BC1,Broward County 1,874,911,0.004390779,Palythoa caribaeorum,Zoanthidea,Palythoa
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Cyano on organism,Cyanobacteria,Cyanobacteria
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Cyano on substrate,Cyanobacteria,Cyanobacteria
2020,BC,Nearshore,BC1,Broward County 1,874,911,0,Lyngbia sp.,Cyanobacteria,Cyanobacteria
2020,BC,Middle,BC2,Broward County 2,881,921,0,Acropora palmata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Acropora cervicornis,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Mycetophyllia ferox,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Mycetophyllia aliciae,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Solenastrea hyades,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Undaria agaricites complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Agaricia lamarcki,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Agaricia fragilis,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Helioseris cucullata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Colpophyllia natans,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Scolymia sp.,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Scolymia sp.,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Mussa angulosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Orbicella annularis complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Montastraea cavernosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Dendrogyra cylindrus,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Manicina areolata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Favia fragum,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Siderastrea radians,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Siderastrea siderea,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Dichocoenia stokesii,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Stephanocoenia intersepta,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Pseudodiploria strigosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Pseudodiploria clivosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Diploria labyrinthiformis,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Isophyllia sinuosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Isophyllia rigida,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Porites porites complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Porites astreoides,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Madracis decactis complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Millepora alcicornis,StonyCoral,Millepora
2020,BC,Middle,BC2,Broward County 2,881,921,0,Millepora complanata,StonyCoral,Millepora
2020,BC,Middle,BC2,Broward County 2,881,921,0,Eusmilia fastigiata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Oculina diffusa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Cladocora arbuscula,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Meandrina meandrites,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Solenastrea bournoni,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Madracis aurentenra,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Scleractinia,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Phyllangia americana,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Astrangia poculata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Porites astreoides,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Astrangia solitaria,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Madracis decactis complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Seagrass,Seagrass,Seagrass
2020,BC,Middle,BC2,Broward County 2,881,921,0,Oculina robusta,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Balanophyllia floiridana,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0,Acropora prolifera,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,881,921,0.432138979,Bare Substrate,Substrate,Substratum_turf
2020,BC,Middle,BC2,Broward County 2,881,921,0.142236699,Unconsolidated Substrate,Substrate,Sand_rubble
2020,BC,Middle,BC2,Broward County 2,881,921,0.002171553,Crustose Coralline Algae,Substrate,CCA
2020,BC,Middle,BC2,Broward County 2,881,921,0.211726384,Other Macroalgae,Macroalgae,Macroalgae
2020,BC,Middle,BC2,Broward County 2,881,921,0.006514658,Halimeda sp.,Macroalgae,Macroalgae
2020,BC,Middle,BC2,Broward County 2,881,921,0,Dictyota sp.,Macroalgae,Macroalgae
2020,BC,Middle,BC2,Broward County 2,881,921,0,Lobophora sp.,Macroalgae,Macroalgae
2020,BC,Middle,BC2,Broward County 2,881,921,0,Other biota 1,Others,Other
2020,BC,Middle,BC2,Broward County 2,881,921,0.001085776,Hydroids,Others,Cnidaria_other
2020,BC,Middle,BC2,Broward County 2,881,921,0,Tunicates,Others,Tunicates
2020,BC,Middle,BC2,Broward County 2,881,921,0,Zoanthids,Others,Cnidaria_other
2020,BC,Middle,BC2,Broward County 2,881,921,0,Corallimorphs,Others,Cnidaria_other
2020,BC,Middle,BC2,Broward County 2,881,921,0.001085776,Polychaetes,Others,Other
2020,BC,Middle,BC2,Broward County 2,881,921,0,Anemone,Others,Cnidaria_other
2020,BC,Middle,BC2,Broward County 2,881,921,0,Unidentified Biota,Others,Unknown
2020,BC,Middle,BC2,Broward County 2,881,921,0.056460369,Other Sponge,Porifera,Sponge_other
2020,BC,Middle,BC2,Broward County 2,881,921,0.016286645,Xestospongia muta,Porifera,Sponge_Xestospongia
2020,BC,Middle,BC2,Broward County 2,881,921,0.077090119,Branching Octocoral,Octocoral,Octocoral_arborescent
2020,BC,Middle,BC2,Broward County 2,881,921,0.030401737,Encrusting Octocoral,Octocoral,Octocoral_encrusting
2020,BC,Middle,BC2,Broward County 2,881,921,0,Gorgonia ventalina,Octocoral,Octocoral_arborescent
2020,BC,Middle,BC2,Broward County 2,881,921,0.001085776,Palythoa caribaeorum,Zoanthidea,Palythoa
2020,BC,Middle,BC2,Broward County 2,881,921,0.006514658,Cyano on organism,Cyanobacteria,Cyanobacteria
2020,BC,Middle,BC2,Broward County 2,881,921,0.015200869,Cyano on substrate,Cyanobacteria,Cyanobacteria
2020,BC,Middle,BC2,Broward County 2,881,921,0,Lyngbia sp.,Cyanobacteria,Cyanobacteria
2020,BC,Middle,BC2,Broward County 2,882,907,0,Acropora palmata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Acropora cervicornis,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Mycetophyllia ferox,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Mycetophyllia aliciae,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Solenastrea hyades,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Undaria agaricites complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Agaricia lamarcki,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Agaricia fragilis,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Helioseris cucullata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Colpophyllia natans,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Scolymia sp.,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Scolymia sp.,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Mussa angulosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Orbicella annularis complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Montastraea cavernosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Dendrogyra cylindrus,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Manicina areolata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Favia fragum,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Siderastrea radians,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Siderastrea siderea,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Dichocoenia stokesii,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Stephanocoenia intersepta,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Pseudodiploria strigosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Pseudodiploria clivosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Diploria labyrinthiformis,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Isophyllia sinuosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Isophyllia rigida,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Porites porites complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Porites astreoides,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Madracis decactis complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0.001102536,Millepora alcicornis,StonyCoral,Millepora
2020,BC,Middle,BC2,Broward County 2,882,907,0,Millepora complanata,StonyCoral,Millepora
2020,BC,Middle,BC2,Broward County 2,882,907,0,Eusmilia fastigiata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Oculina diffusa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Cladocora arbuscula,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Meandrina meandrites,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Solenastrea bournoni,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Madracis aurentenra,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Scleractinia,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Phyllangia americana,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Astrangia poculata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Porites astreoides,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Astrangia solitaria,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Madracis decactis complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Seagrass,Seagrass,Seagrass
2020,BC,Middle,BC2,Broward County 2,882,907,0,Oculina robusta,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Balanophyllia floiridana,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0,Acropora prolifera,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,882,907,0.631753032,Bare Substrate,Substrate,Substratum_turf
2020,BC,Middle,BC2,Broward County 2,882,907,0.153252481,Unconsolidated Substrate,Substrate,Sand_rubble
2020,BC,Middle,BC2,Broward County 2,882,907,0,Crustose Coralline Algae,Substrate,CCA
2020,BC,Middle,BC2,Broward County 2,882,907,0.03969129,Other Macroalgae,Macroalgae,Macroalgae
2020,BC,Middle,BC2,Broward County 2,882,907,0.008820287,Halimeda sp.,Macroalgae,Macroalgae
2020,BC,Middle,BC2,Broward County 2,882,907,0,Dictyota sp.,Macroalgae,Macroalgae
2020,BC,Middle,BC2,Broward County 2,882,907,0,Lobophora sp.,Macroalgae,Macroalgae
2020,BC,Middle,BC2,Broward County 2,882,907,0,Other biota 1,Others,Other
2020,BC,Middle,BC2,Broward County 2,882,907,0.003307607,Hydroids,Others,Cnidaria_other
2020,BC,Middle,BC2,Broward County 2,882,907,0,Tunicates,Others,Tunicates
2020,BC,Middle,BC2,Broward County 2,882,907,0,Zoanthids,Others,Cnidaria_other
2020,BC,Middle,BC2,Broward County 2,882,907,0,Corallimorphs,Others,Cnidaria_other
2020,BC,Middle,BC2,Broward County 2,882,907,0,Polychaetes,Others,Other
2020,BC,Middle,BC2,Broward County 2,882,907,0,Anemone,Others,Cnidaria_other
2020,BC,Middle,BC2,Broward County 2,882,907,0,Unidentified Biota,Others,Unknown
2020,BC,Middle,BC2,Broward County 2,882,907,0.040793826,Other Sponge,Porifera,Sponge_other
2020,BC,Middle,BC2,Broward County 2,882,907,0.017640573,Xestospongia muta,Porifera,Sponge_Xestospongia
2020,BC,Middle,BC2,Broward County 2,882,907,0.040793826,Branching Octocoral,Octocoral,Octocoral_arborescent
2020,BC,Middle,BC2,Broward County 2,882,907,0.029768467,Encrusting Octocoral,Octocoral,Octocoral_encrusting
2020,BC,Middle,BC2,Broward County 2,882,907,0,Gorgonia ventalina,Octocoral,Octocoral_arborescent
2020,BC,Middle,BC2,Broward County 2,882,907,0,Palythoa caribaeorum,Zoanthidea,Palythoa
2020,BC,Middle,BC2,Broward County 2,882,907,0.002205072,Cyano on organism,Cyanobacteria,Cyanobacteria
2020,BC,Middle,BC2,Broward County 2,882,907,0.030871003,Cyano on substrate,Cyanobacteria,Cyanobacteria
2020,BC,Middle,BC2,Broward County 2,882,907,0,Lyngbia sp.,Cyanobacteria,Cyanobacteria
2020,BC,Middle,BC2,Broward County 2,883,949,0,Acropora palmata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Acropora cervicornis,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Mycetophyllia ferox,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Mycetophyllia lamarckiana complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Mycetophyllia aliciae,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Solenastrea hyades,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Undaria agaricites complex,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Agaricia lamarcki,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Agaricia fragilis,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Helioseris cucullata,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Colpophyllia natans,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Scolymia sp.,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Scolymia sp.,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Mussa angulosa,StonyCoral,Stony_coral
2020,BC,Middle,BC2,Broward County 2,883,949,0,Orbicella annularis complex,StonyCoral,Stony_coral
